,goals_z,xg_z,crosses_z,boxtouches_z,passes_z,progpasses_z,takeons_z,progruns_z,tackles_z,interceptions_z,clearances_z,blocks_z,aerials_z,fouls_z,fouled_z,nsxg_z,results
Japan10,0.09153846153846157,-0.2023076923076923,-0.0230769230769231,-0.07230769230769228,-0.2776923076923077,-0.07461538461538467,-0.16538461538461538,-0.29692307692307696,-0.47384615384615386,-0.5146153846153846,0.2107692307692308,-0.12615384615384612,0.21846153846153843,0.26461538461538464,0.8892307692307693,-0.25538461538461543,9
Japan18,0.37384615384615394,0.11923076923076928,-0.10538461538461538,-0.07230769230769227,-0.012307692307692335,-0.35923076923076913,-0.24076923076923074,-0.11615384615384615,0.2538461538461539,-0.03461538461538462,-0.25846153846153846,0.24461538461538457,-0.19615384615384618,-0.26615384615384624,0.0684615384615385,-0.08692307692307691,15
