,goals_z,xg_z,crosses_z,boxtouches_z,passes_z,progpasses_z,takeons_z,progruns_z,tackles_z,interceptions_z,clearances_z,blocks_z,aerials_z,fouls_z,fouled_z,nsxg_z,results
SouthKorea18,0.11,0.032307692,-0.15,0.017692308,-0.373076923,-0.323076923,0.376923077,-0.113846154,-0.23,-0.154615385,0.297692308,-0.116923077,-0.215384615,0.799230769,-0.03,0.176153846,19
SouthKorea14,0.075384615,-0.059230769,0.215384615,0.381538462,0.125384615,-0.083846154,0.281538462,0.14,-0.032307692,-0.112307692,0.302307692,0.120769231,0.631538462,-0.247692308,0.134615385,0.481538462,27
SouthKorea10,0.398461538,0.258461538,-0.106923077,0.123076923,0.061538462,-0.023846154,0.037692308,0.039230769,0.236923077,0.170769231,0.003076923,-0.101538462,0.405384615,0.096153846,0.233846154,0.223846154,15
SouthKorea06,0.156923077,0.010769231,0.373076923,0.396923077,0.304615385,0.068461538,-0.200769231,-0.011538462,0.462307692,0.09,-0.189230769,-0.257692308,0.549230769,-0.063846154,0.069230769,0.43,17
SouthKorea02,0.095384615,0.250769231,0.246923077,0.118461538,0.1,0.000769231,0.095384615,0.163846154,0.41,0.266923077,-0.184615385,-0.225384615,0.149230769,0.034615385,0.082307692,0.062307692,4
SouthKorea98,-0.103076923,-0.270769231,-0.02,-0.35,-0.159230769,0.011538462,-0.186153846,-0.476923077,-0.342307692,-0.209230769,0.335384615,0.132307692,0.363076923,-0.210769231,-0.255384615,-0.223076923,30
SouthKorea94,0.148461538,0.08,0.282307692,0.136923077,-0.076153846,-0.136153846,0.069230769,0.194615385,-0.005384615,-0.285384615,-0.273846154,0.194615385,-0.096153846,0.026923077,-0.044615385,-0.052307692,20
SouthKorea90,-0.241538462,-0.352307692,-0.361538462,-0.213846154,-0.336153846,-0.175384615,-0.17,-0.399230769,-0.215384615,0.071538462,0.245384615,0.389230769,0.007692308,0.566923077,-0.183846154,-0.375384615,22
SouthKorea86,0.228461538,0.057692308,0.275384615,0.283846154,-0.075384615,0.005384615,0.069230769,-0.332307692,0.15,-0.079230769,-0.099230769,0.013846154,0.130769231,0.433076923,0.083846154,0.374615385,20
