,goals_z,xg_z,crosses_z,boxtouches_z,passes_z,progpasses_z,takeons_z,progruns_z,tackles_z,interceptions_z,clearances_z,blocks_z,aerials_z,fouls_z,fouled_z,nsxg_z,results
Iraq86,-0.23538461538461541,-0.3161538461538462,-0.07538461538461541,-0.28923076923076924,-0.41230769230769226,-0.18538461538461537,0.10230769230769231,-0.061538461538461556,-0.44307692307692315,-0.1876923076923077,0.1292307692307693,-0.28461538461538466,0.3384615384615385,0.0853846153846154,-0.5153846153846154,-0.266923076923077,23
