,goals_z,xg_z,crosses_z,boxtouches_z,passes_z,progpasses_z,takeons_z,progruns_z,tackles_z,interceptions_z,clearances_z,blocks_z,aerials_z,fouls_z,fouled_z,nsxg_z,results
Honduras82,-0.193846154,-0.260769231,-0.409230769,-0.447692308,-0.186923077,-0.293846154,0.176153846,-0.303076923,-0.043846154,0.101538462,0.713846154,-0.113846154,0.417692308,-0.245384615,-0.209230769,-0.387692308,18
Honduras10,-0.4,-0.466923077,-0.353846154,-0.634615385,-0.516923077,-0.090769231,-0.300769231,-0.359230769,-0.571538462,-0.513846154,0.177692308,0.046153846,-0.079230769,-0.191538462,-0.210769231,-0.699230769,30
Honduras14,-0.261538462,-0.325384615,-0.25,-0.516153846,-0.200769231,-0.203846154,-0.347692308,-0.382307692,-0.267692308,0.14,-0.116923077,0.014615385,0.049230769,0.004615385,0.135384615,-0.274615385,31
