,goals_z,xg_z,crosses_z,boxtouches_z,passes_z,progpasses_z,takeons_z,progruns_z,tackles_z,interceptions_z,clearances_z,blocks_z,aerials_z,fouls_z,fouled_z,nsxg_z,results
France98,0.445384615,0.390769231,0.243846154,0.292307692,0.091538462,0.161538462,0.26,0.456153846,0.383076923,0.486153846,-0.085384615,-0.283076923,0.160769231,-0.057692308,0.131538462,0.456153846,1
France86,0.332307692,0.362307692,-0.043846154,0.316923077,0.06,0.019230769,0.140769231,0.21,0.343846154,0.276153846,-0.057692308,0.112307692,-0.053846154,0.143076923,0.060769231,0.192307692,3
France82,0.500769231,0.257692308,0.080769231,0.139230769,0.031538462,-0.194615385,0.452307692,0.168461538,0.005384615,-0.01,-0.096923077,0.031538462,0.016153846,-0.079230769,0.075384615,0.200769231,4
