goals_z,xg_z,crosses_z,boxtouches_z,passes_z,progpasses_z,takeons_z,progruns_z,tackles_z,interceptions_z,clearances_z,blocks_z,aerials_z,fouls_z,fouled_z,nsxg_z,results
-0.0807692307692308,-0.24384615384615385,-0.1338461538461539,-0.2761538461538462,0.09615384615384617,0.1246153846153846,-0.20076923076923078,0.10230769230769221,0.05999999999999997,-0.0730769230769231,0.06230769230769227,-0.3430769230769232,-0.007692307692307648,-0.32538461538461544,-0.15230769230769228,-0.3315384615384615,18
