,goals_z,xg_z,crosses_z,boxtouches_z,passes_z,progpasses_z,takeons_z,progruns_z,tackles_z,interceptions_z,clearances_z,blocks_z,aerials_z,fouls_z,fouled_z,nsxg_z,results
SouthAfrica98,0.055384615,0.266153846,0.076923077,0.214615385,0.21,0.326923077,-0.112307692,0.261538462,0.226923077,0.198461538,-0.106923077,0.733846154,0.142307692,-0.063076923,-0.373846154,0.002307692,24
SouthAfrica02,0.401538462,0.320769231,0.158461538,0.136923077,0.445384615,0.527692308,0.575384615,-0.095384615,0.173846154,0.494615385,0.086153846,-0.021538462,-0.025384615,0.530769231,0.034615385,0.122307692,17
SouthAfrica10,0.133076923,0.148461538,0.030769231,-0.189230769,0.084615385,-0.013846154,-0.302307692,-0.326923077,-0.128461538,0.257692308,-0.174615385,0.034615385,0.013076923,-0.128461538,-0.210769231,-0.220769231,20
