Wk,Time,Winner,Pts,Loser,Pts.1,winners,losers,home_rank,away_rank,home_team_code,away_team_code,home_results,win_rank,lose_rank,dates,day_code
12,7:00 PM,Florida Atlantic,52,Florida International,7,Florida Atlantic,Florida International,99,99,33,59,1,99,99,2022-11-12,5
12,8:00 PM,(25) Florida State,38,Syracuse,3,Florida State,Syracuse,99,25,104,61,1,25,99,2022-11-12,5
12,7:00 PM,(1) Georgia,45,Mississippi State,19,Georgia,Mississippi State,99,1,68,66,1,1,99,2022-11-12,5
12,3:00 PM,Houston,43,Temple,36,Houston,Temple,99,99,41,184,0,99,99,2022-11-12,5
12,3:35 PM,Iowa,24,Wisconsin,10,Iowa,Wisconsin,99,99,44,222,0,99,99,2022-11-12,5
12,1:00 PM,James Madison,37,Old Dominion,3,James Madison,Old Dominion,99,99,87,86,1,99,99,2022-11-12,5
12,7:00 PM,(23) Kansas State,31,Baylor,3,Kansas State,Baylor,99,23,12,88,1,23,99,2022-11-12,5
12,12:00 PM,(7) Louisiana State,13,Arkansas,10,Louisiana State,Arkansas,99,7,7,97,1,7,99,2022-11-12,5
12,1:00 PM,Louisiana-Monroe,31,Georgia State,28,Louisiana-Monroe,Georgia State,99,99,38,99,1,99,99,2022-11-12,5
12,3:30 PM,Marshall,28,Appalachian State,21,Marshall,Appalachian State,99,99,57,9,0,99,99,2022-11-12,5
12,3:30 PM,Miami (FL),35,Georgia Tech,14,Miami (FL),Georgia Tech,99,99,39,108,1,99,99,2022-11-12,5
12,3:30 PM,(3) Michigan,34,Nebraska,3,Michigan,Nebraska,3,99,63,121,0,3,99,2022-11-12,5
12,12:00 PM,Michigan State,27,Rutgers,21,Michigan State,Rutgers,99,99,64,158,0,99,99,2022-11-12,5
12,3:30 PM,Middle Tennessee State,24,Charlotte,14,Middle Tennessee State,Charlotte,99,99,65,37,0,99,99,2022-11-12,5
12,3:30 PM,Minnesota,31,Northwestern,3,Minnesota,Northwestern,99,99,66,140,0,99,99,2022-11-12,5
12,2:00 PM,New Mexico State,51,Lamar,14,New Mexico State,Lamar,99,99,76,93,0,99,99,2022-11-12,5
12,7:30 PM,(15) North Carolina,36,Wake Forest,34,North Carolina,Wake Forest,99,15,124,130,1,15,99,2022-11-12,5
12,12:00 PM,(20) Notre Dame,35,Navy,32,Notre Dame,Navy,99,99,72,226,3,20,99,2022-11-12,5
12,12:00 PM,(2) Ohio State,56,Indiana,14,Ohio State,Indiana,2,99,84,81,0,2,99,2022-11-12,5
12,3:30 PM,Oklahoma State,20,Iowa State,14,Oklahoma State,Iowa State,99,99,86,84,0,99,99,2022-11-12,5
12,9:00 PM,Oregon State,38,California,10,Oregon State,California,99,99,89,29,0,99,99,2022-11-12,5
12,3:30 PM,(14) Penn State,30,Maryland,0,Penn State,Maryland,14,99,90,103,0,14,99,2022-11-12,5
12,12:00 PM,Pittsburgh,31,Virginia,7,Pittsburgh,Virginia,99,99,122,151,1,99,99,2022-11-12,5
12,12:00 PM,Purdue,31,(21) Illinois,24,Purdue,Illinois,21,99,42,153,1,99,21,2022-11-12,5
12,10:30 PM,San Diego State,43,San Jose State,27,San Diego State,San Jose State,99,99,95,163,0,99,99,2022-11-12,5
12,5:00 PM,South Alabama,38,Texas State,21,South Alabama,Texas State,99,99,97,193,0,99,99,2022-11-12,5
12,12:00 PM,Southern Methodist,41,South Florida,23,Southern Methodist,South Florida,99,99,99,175,1,99,99,2022-11-12,5
12,12:00 PM,(5) Tennessee,66,Missouri,24,Tennessee,Missouri,5,99,106,116,0,5,99,2022-11-12,5
12,7:30 PM,(4) Texas Christian,17,(18) Texas,10,Texas Christian,Texas,18,4,107,191,1,4,18,2022-11-12,5
12,7:00 PM,Texas Tech,43,Kansas,28,Texas Tech,Kansas,99,99,111,87,0,99,99,2022-11-12,5
12,3:30 PM,Texas-San Antonio,51,Louisiana Tech,7,Texas-San Antonio,Louisiana Tech,99,99,113,98,0,99,99,2022-11-12,5
12,3:30 PM,Troy,10,Army,9,Troy,Army,99,99,115,15,0,99,99,2022-11-12,5
12,10:00 PM,(13) Utah,42,Stanford,7,Utah,Stanford,13,99,119,179,0,13,99,2022-11-12,5
12,11:00 PM,Utah State,41,Hawaii,34,Utah State,Hawaii,99,99,40,204,1,99,99,2022-11-12,5
12,12:00 PM,Vanderbilt,24,Kentucky,21,Vanderbilt,Kentucky,99,99,50,206,1,99,99,2022-11-12,5
12,7:00 PM,(24) Washington,37,(6) Oregon,34,Washington,Oregon,6,24,88,213,1,24,6,2022-11-12,5
12,3:30 PM,Washington State,28,Arizona State,18,Washington State,Arizona State,99,99,126,11,0,99,99,2022-11-12,5
12,12:00 PM,West Virginia,23,Oklahoma,20,West Virginia,Oklahoma,99,99,127,145,0,99,99,2022-11-12,5
12,2:00 PM,Western Kentucky,45,Rice,10,Western Kentucky,Rice,99,99,128,155,0,99,99,2022-11-12,5
12,7:00 PM,Wyoming,14,Colorado State,13,Wyoming,Colorado State,99,99,26,224,1,99,99,2022-11-12,5
13,7:00 PM,Bowling Green,42,Toledo,35,Bowling Green,Toledo,99,99,114,23,1,99,99,2022-11-15,1
13,7:00 PM,Ohio,32,Ball State,18,Ohio,Ball State,99,99,11,143,1,99,99,2022-11-15,1
13,6:00 PM,Eastern Michigan,31,Kent State,24,Eastern Michigan,Kent State,99,99,49,54,1,99,99,2022-11-16,2
13,7:00 PM,Miami (OH),29,Northern Illinois,23,Miami (OH),Northern Illinois,99,99,80,109,1,99,99,2022-11-16,2
13,8:00 PM,Western Michigan,12,Central Michigan,10,Western Michigan,Central Michigan,99,99,20,220,1,99,99,2022-11-16,2
13,7:30 PM,(21) Tulane,59,Southern Methodist,24,Tulane,Southern Methodist,21,99,116,175,0,21,99,2022-11-17,3
13,9:45 PM,San Diego State,34,New Mexico,10,San Diego State,New Mexico,99,99,75,162,1,99,99,2022-11-18,4
13,9:00 PM,Tulsa,48,South Florida,42,Tulsa,South Florida,99,99,117,169,0,99,99,2022-11-18,4
13,9:00 PM,Air Force,24,Colorado State,12,Air Force,Colorado State,99,99,0,45,0,99,99,2022-11-19,5
13,3:30 PM,Akron,0,Buffalo,0,Akron,Buffalo,99,99,17,2,1,99,99,2022-11-19,5
13,12:00 PM,(8) Alabama,34,Austin Peay,0,Alabama,Austin Peay,8,99,2,17,0,8,99,2022-11-19,5
13,2:30 PM,Appalachian State,27,Old Dominion,14,Appalachian State,Old Dominion,99,99,4,147,0,99,99,2022-11-19,5
13,7:30 PM,Arkansas,42,(14) Mississippi,27,Arkansas,Mississippi,99,14,7,114,0,99,14,2022-11-19,5
13,12:00 PM,Army,34,Connecticut,17,Army,Connecticut,99,99,9,46,0,99,99,2022-11-19,5
13,5:00 PM,Auburn,41,Western Kentucky,17,Auburn,Western Kentucky,99,99,10,219,0,99,99,2022-11-19,5
13,7:00 PM,Boise State,20,Wyoming,17,Boise State,Wyoming,99,99,131,21,1,99,99,2022-11-19,5
13,3:30 PM,Brigham Young,52,Utah Tech,26,Brigham Young,Utah Tech,99,99,16,205,0,99,99,2022-11-19,5
13,5:30 PM,California,27,Stanford,20,California,Stanford,99,99,18,179,0,99,99,2022-11-19,5
13,3:30 PM,Charlotte,26,Louisiana Tech,21,Charlotte,Louisiana Tech,99,99,21,98,0,99,99,2022-11-19,5
13,4:00 PM,(22) Cincinnati,23,Temple,3,Cincinnati,Temple,99,22,105,39,1,22,99,2022-11-19,5
13,3:30 PM,(9) Clemson,40,Miami (FL),10,Clemson,Miami (FL),9,99,23,108,0,9,99,2022-11-19,5
13,3:30 PM,(23) Coastal Carolina,0,Virginia,0,Coastal Carolina,Virginia,99,23,122,42,1,23,99,2022-11-19,5
13,12:00 PM,(20) Florida State,49,Louisiana,17,Florida State,Louisiana,20,99,34,96,0,20,99,2022-11-19,5
13,10:30 PM,Fresno State,41,Nevada,14,Fresno State,Nevada,99,99,73,63,1,99,99,2022-11-19,5
13,3:30 PM,(1) Georgia,16,Kentucky,6,Georgia,Kentucky,99,1,50,66,1,1,99,2022-11-19,5
13,5:30 PM,Georgia Tech,21,(13) North Carolina,17,Georgia Tech,North Carolina,13,99,77,69,1,99,13,2022-11-19,5
13,11:00 PM,Hawaii,31,Nevada-Las Vegas,25,Hawaii,Nevada-Las Vegas,99,99,40,123,0,99,99,2022-11-19,5
13,2:00 PM,Houston,42,East Carolina,3,Houston,East Carolina,99,99,29,73,1,99,99,2022-11-19,5
13,12:00 PM,Indiana,39,Michigan State,31,Indiana,Michigan State,99,99,64,81,1,99,99,2022-11-19,5
13,4:00 PM,Iowa,13,Minnesota,10,Iowa,Minnesota,99,99,66,83,1,99,99,2022-11-19,5
13,2:00 PM,James Madison,42,Georgia State,40,James Madison,Georgia State,99,99,46,68,0,99,99,2022-11-19,5
13,2:00 PM,(19) Kansas State,48,West Virginia,31,Kansas State,West Virginia,99,19,127,88,1,19,99,2022-11-19,5
13,9:00 PM,(6) Louisiana State,41,Alabama-Birmingham,10,Louisiana State,Alabama-Birmingham,6,99,53,6,0,6,99,2022-11-19,5
13,3:30 PM,Louisville,25,North Carolina State,10,Louisville,North Carolina State,99,99,56,132,0,99,99,2022-11-19,5
13,6:00 PM,Marshall,23,Georgia Southern,10,Marshall,Georgia Southern,99,99,37,102,1,99,99,2022-11-19,5
13,2:00 PM,Memphis,59,North Alabama,0,Memphis,North Alabama,99,99,60,129,0,99,99,2022-11-19,5
13,12:00 PM,(3) Michigan,19,Illinois,17,Michigan,Illinois,3,99,63,78,0,3,99,2022-11-19,5
13,3:30 PM,Middle Tennessee State,49,Florida Atlantic,21,Middle Tennessee State,Florida Atlantic,99,99,65,59,0,99,99,2022-11-19,5
13,12:00 PM,Mississippi State,56,East Tennessee State,7,Mississippi State,East Tennessee State,99,99,68,51,0,99,99,2022-11-19,5
13,7:30 PM,Missouri,45,New Mexico State,14,Missouri,New Mexico State,99,99,69,126,0,99,99,2022-11-19,5
13,11:00 AM,Navy,17,(17) Central Florida,14,Navy,Central Florida,17,99,19,120,1,99,17,2022-11-19,5
13,2:30 PM,(18) Notre Dame,44,Boston College,0,Notre Dame,Boston College,18,99,82,22,0,18,99,2022-11-19,5
13,3:30 PM,(2) Ohio State,43,Maryland,30,Ohio State,Maryland,99,2,58,144,1,2,99,2022-11-19,5
13,7:30 PM,Oklahoma,28,(24) Oklahoma State,13,Oklahoma,Oklahoma State,99,24,85,146,0,99,24,2022-11-19,5
13,10:30 PM,(12) Oregon,20,(10) Utah,17,Oregon,Utah,12,10,88,203,0,12,10,2022-11-19,5
13,2:15 PM,(25) Oregon State,31,Arizona State,7,Oregon State,Arizona State,99,25,6,149,1,25,99,2022-11-19,5
13,3:30 PM,(11) Penn State,55,Rutgers,10,Penn State,Rutgers,99,11,94,150,1,11,99,2022-11-19,5
13,12:00 PM,Pittsburgh,28,Duke,26,Pittsburgh,Duke,99,99,91,48,0,99,99,2022-11-19,5
13,12:00 PM,Purdue,17,Northwestern,9,Purdue,Northwestern,99,99,92,140,0,99,99,2022-11-19,5
13,3:30 PM,South Alabama,27,Southern Mississippi,20,South Alabama,Southern Mississippi,99,99,102,164,1,99,99,2022-11-19,5
13,7:00 PM,South Carolina,63,(5) Tennessee,38,South Carolina,Tennessee,99,5,98,185,0,99,5,2022-11-19,5
13,8:00 PM,(7) Southern California,48,(16) UCLA,45,Southern California,UCLA,16,7,118,173,1,7,16,2022-11-19,5
13,3:30 PM,Texas,55,Kansas,14,Texas,Kansas,99,99,47,189,1,99,99,2022-11-19,5
13,1:00 PM,Texas A&M,20,Massachusetts,3,Texas A&M,Massachusetts,99,99,108,104,0,99,99,2022-11-19,5
13,12:00 PM,(4) Texas Christian,29,Baylor,28,Texas Christian,Baylor,99,4,12,191,1,4,99,2022-11-19,5
13,5:00 PM,Texas State,16,Arkansas State,13,Texas State,Arkansas State,99,99,110,13,0,99,99,2022-11-19,5
13,7:00 PM,Texas Tech,14,Iowa State,10,Texas Tech,Iowa State,99,99,45,194,1,99,99,2022-11-19,5
13,4:00 PM,Texas-El Paso,40,Florida International,6,Texas-El Paso,Florida International,99,99,112,60,0,99,99,2022-11-19,5
13,1:00 PM,Texas-San Antonio,41,Rice,7,Texas-San Antonio,Rice,99,99,93,196,1,99,99,2022-11-19,5
13,3:30 PM,Troy,34,Louisiana-Monroe,16,Troy,Louisiana-Monroe,99,99,115,99,0,99,99,2022-11-19,5
13,9:45 PM,Utah State,35,San Jose State,31,Utah State,San Jose State,99,99,120,163,0,99,99,2022-11-19,5
13,12:00 PM,Vanderbilt,31,Florida,24,Vanderbilt,Florida,99,99,121,57,0,99,99,2022-11-19,5
13,12:00 PM,Virginia Tech,23,Liberty,22,Virginia Tech,Liberty,99,99,51,210,1,99,99,2022-11-19,5
13,8:00 PM,Wake Forest,45,Syracuse,35,Wake Forest,Syracuse,99,99,124,182,0,99,99,2022-11-19,5
13,9:00 PM,(15) Washington,54,Colorado,7,Washington,Colorado,15,99,125,44,0,15,99,2022-11-19,5
13,2:00 PM,Washington State,31,Arizona,20,Washington State,Arizona,99,99,5,214,1,99,99,2022-11-19,5
13,12:00 PM,Wisconsin,15,Nebraska,14,Wisconsin,Nebraska,99,99,71,222,1,99,99,2022-11-19,5
