0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,results
-0.3265875859046244,0.22764921608408487,-0.4363723373605218,0.3177108609701208,0.32521107564504925,-0.19724315361471503,0.4345488183390119,0.37554136533878757,-0.11592027822859863,0.4807429070761823,0.5054392287028687,0.03236203687396616,0.10194743104840644,0.20469306723149497,0.1562206744998563,-0.19004663419797296,-0.25777555956403314,0.2050714011696157,-0.25153363628799785,-0.45525179170392177,0.37999877585563685,-0.28083700928533306,0.061703119139776254,-0.15668034114512958,-0.17398507197176266,-0.17548838467777822,0.3499070227613156,0.03695819019622361,-0.017226222842709568,-0.047917834699792265,-0.10646183559768595,0.04763095060717273,-0.08715487176095846,0.06523905858978098,-0.025862933635529696,-0.003984723837898696,0.009973708302787022,0.11628842224661344,-0.011051313765493363,-0.09020669521314566,-0.054738552359250674,-0.0985805312447455,-0.05290922992945133,0.0109461546866968,-0.008167443931827265,-0.08461550649606495,-0.012031524550447988,-0.014739917160341185,0.04971297952713757,0.02200579381559899,-8.746094275117069e-05,-0.10159677376729799,0.047201353226546935,-0.09350634471471218,0.0417468761067087,0.051411032462754434,0.11901732914631745,0.06823636419439795,0.035076477168972955,-0.01076254418575848,-0.026427460546107628,0.011879019492344576,-0.018778311118556042,0.06606672640089187,-0.0003734495098745879,26
0.33174675220601624,0.26343790575524056,-0.03660446182404023,-0.4489666709679803,0.5030823745470612,-0.3955392097364168,0.38118846902145104,0.18300701166883343,-0.06727982398504596,-0.06182146630912513,0.16570081224538663,-0.11576223262195864,0.09587155104208155,0.11873542671830532,-0.06109638351078462,-0.12444108961513262,-0.037404564061046974,-0.08389660193627409,-0.021770069789953782,-0.0030216665320120075,0.04344298494441711,0.002531141312906794,0.060564766425452256,-0.09981686457923583,-0.008658887550436608,-0.07397657142585184,0.08997606142908746,0.11693200992218834,0.046761816469748384,0.20372808830428432,0.09527753587243776,0.06579215083573325,-0.13033825902084553,0.0006199368483573924,-0.02322633501258528,0.12288030874568605,-0.04664525287680254,-0.17677359499314463,-0.0430391677221077,-0.18290811542583654,-0.01859866623946503,-0.18065621443444435,-0.2590107113353114,0.12356060140382806,0.13431840678413287,0.2355932856456418,-0.018324446388428162,0.0006907493566066263,-0.30860474376489055,0.5839550208379383,-0.17574511162012824,0.005995829517527555,0.027702133471572153,0.04698799805275047,-0.10054956164954594,-0.33033335943132563,-0.16367178882415365,-0.15150310784160562,-0.12026361400444861,-0.08293032148424971,0.03296909688181136,-0.011571142980630137,-0.008367040563187518,-0.004868517261236752,0.04386186952806488,23
0.01785689616262017,-0.5965115967083464,-0.03606089505808356,0.5751357857485772,-0.3765465602121576,-0.36755880839124927,-0.050171129614018685,0.07387410091267847,0.18284483875173926,-0.24889931639729648,-0.10027937724703663,0.09706182951598107,0.015409261591035625,-0.07457402202245812,0.13682681171945063,-0.15148420339712118,0.07081293038398878,-0.09493891626215425,-0.0968107839574845,-0.0608263731774484,-0.062226120092941366,-6.655512785128073e-05,-0.42912295328327077,0.14963106992319863,0.522518176628604,-0.343261362683669,-0.19552487886055117,0.437147721564788,0.05833032692713839,-0.10935469980274319,-0.20100333219060285,0.1015013910146161,-0.055075418840536294,0.09982931469042472,0.07929676303322711,-0.1783810141936201,0.03594631857030754,0.05794962957037595,-0.041162776519177914,0.04459621881929532,-0.0665296848360749,-0.10108777658327343,0.03166423087306647,-0.009862481942189019,0.024654253982596276,-0.10751821969797183,0.04935405811362624,-0.009660581829803451,-0.03200885417690537,0.03109971642648852,-0.04302133945948218,0.05314150596170516,0.09063305566590421,-0.04696501446645815,-0.01752850555149139,-0.07508399649564132,-0.03947001755610863,0.03887743237044666,0.005437057802310956,-0.03097341323188847,0.036767728299203536,-0.03146562453706299,0.03487644705564993,-0.04407672356130848,0.028353627614713408,4
0.9204286879587793,-0.08303303791791516,-0.2804080316305099,0.684224046339326,-0.23683871044818033,-0.18869101959218765,0.06584104168263506,-0.09793933586760098,0.43117421805463557,-0.04808411389460678,-0.008870148863946648,-0.035449195990565896,-0.17052915656731318,-0.06296259045178038,0.136495140340369,-0.12675157418295196,-0.008008959640992519,0.12943351321691396,-0.09696098760430819,-0.05203973892936588,-0.11288479339639919,-0.013552948167146542,-0.2612643714910516,0.21606622758990382,0.38330579869874404,-0.39862286567296096,-0.14272174702930485,0.4702416001325993,0.14304596966762945,0.12124463682844981,-0.19599526576155227,0.1515085858178451,-0.055688048612920045,0.05919620231837295,-0.038134740473970426,-0.15270169435938877,-0.05498276246041469,-0.08846112064504415,-0.1235786380213575,0.11972011062807471,0.0038636071552890006,-0.05286581664866487,-0.03928106402857167,-0.043863887223228516,0.024353010089861064,-0.02585590854262339,0.016121230292288246,-0.029167561892095406,0.07518986536484332,0.008200727686266306,-0.06746666862033839,-0.06917161297710786,-0.0006025740206347733,0.010789234221899624,-0.011398706112485757,-0.0006910083965131501,0.06217517873672754,-0.022067668929202967,-0.010281769689694362,0.03562523557361156,-0.025417808126719826,-0.028466726904839174,0.009885878043271968,-0.018912898243973998,-0.05753081108489948,5
0.32851690684578466,0.017577214176946635,-0.15883258919209253,-0.18618369601578,-0.2040773714646198,0.15492760234128303,-0.08426732724830059,-0.10466962862114547,-0.11086335996237737,-0.06447849539242811,0.07447148004317432,-0.026809437270520008,0.07744237719159561,-0.05941124704989004,-0.06727255752733441,-0.0009914188240596688,-0.030216463135547093,-0.05036737034447961,0.022371270063243888,-0.02335622548320414,0.06432836398099458,0.05711766612229759,-0.1131989671932583,0.01835040671750633,-0.0692747187808454,0.09863571711068249,0.10273568828559568,0.07378883069482348,0.06330541223391384,0.02085930457175079,0.07924278110993063,-0.009128458739249988,-0.02731419981101167,-0.021554448686871924,-0.044981121834829524,-0.05298692300726228,0.07485988999131404,-0.19279667257338917,0.06422521723481583,-0.09080811573391595,0.16867384242886146,0.049061831146188596,0.01583454667853369,-0.12723500452581468,0.02220271613906529,-0.06962633227092747,0.01845394105306219,-0.1395046912574327,-0.2144446418983562,-0.18132747752998563,0.4997793224304356,-0.06515662561294053,0.5053831199868872,0.3917794258646881,-0.076307099475854,-0.12332411861628736,0.10161517954106405,-0.23372674345705216,0.00564083487843581,0.0027704717097878986,0.020862087273008915,-0.024043032857114958,-0.033872325986486256,-0.0040046139320830156,0.09033113806879518,3
0.4926469221158457,-0.2625045625010849,0.0973783626234422,-0.580085086882496,-0.5943410949566449,0.10784037994541115,-0.4690824153851383,0.14974489909854724,-0.17702843403863355,-0.28102874864737787,0.14977576641875429,0.02795190822728259,0.13217828690146027,-0.0035958158322637592,-0.13835575613958737,0.04141561141700803,-0.3242925189182498,-0.10930711961370798,0.07845339989799557,-0.1154423527683672,0.059124452523781984,0.026515910904178295,-0.3082105820287753,0.05286681041764603,-0.1536253692403208,0.21127988930501485,0.12739191631966662,0.16809662657227534,0.013485410412570092,0.3679900235256163,-0.2651594356229763,-0.0488757839568858,-0.025595437508268967,0.20369667653728368,0.15912808240801943,0.24346509232412777,-0.04172311204604064,0.06741698828498523,0.09176746939464116,-0.07246606637990997,-0.1796379484196031,0.12095460408631561,-0.053021871251577805,0.1649510792631831,-0.21541665638600163,0.13272933631238198,0.02384960498777521,-0.21033455951967475,0.10893122900958942,-0.017608268801959755,-0.01655030322023156,-0.07941778137500076,0.014066089912662385,-0.016310701142079137,-0.11145464124751667,0.08342849082292209,-0.022598264647255534,-0.0969860768846595,0.11168660734176507,0.019577152048103084,0.017208920631250773,-0.014591759889837382,0.03264591018186823,-0.024341458259716585,0.06251976781582541,25
1.0058964088237974,0.0818782328732721,0.5252250859574056,-0.017553790208691963,0.012508008980632299,-0.2801077357548945,-0.39722669682516154,0.05234356805979002,-0.15308666644241925,-0.07710656791946476,0.09626498065781983,0.03663686788596536,0.049891654216477274,0.08354385321955617,-0.06460178938898932,0.024005367580653848,-0.01732017498692449,0.0013568083474660261,-0.042666771599604345,0.0237488846833495,0.04093674282684537,-0.02641440080842715,-0.13277544592778504,0.06454723699669035,0.01032899875987375,0.0477926371674989,0.1280047249473567,0.04268977247933658,0.014262116443269066,-0.04146276290196406,0.1467690041956386,0.02490746377279595,-0.004897183696445152,0.06471420618218485,0.020592586783266302,-0.032222485160357646,0.06628750588059422,-0.05783539457236538,0.09522721642914048,-0.19359379679746827,0.002993519448332486,-0.05946912674430599,-0.04267674567935509,-0.040029284458395605,-0.08237700373164494,-0.042663966202577584,-0.16634278144675674,-0.003383089701778974,-0.11236448536930724,0.0314369865005914,0.03978877195465383,0.08244765042857213,-0.040229293308173236,0.09915602385675823,-0.11846948619533491,0.04855304979632415,0.02235404062139063,0.3888717001840804,0.11014973647234984,0.44920294005188793,0.005012254290081163,-0.012753449530246298,-0.09607209180620872,-0.1456948369481471,0.0849081490552382,1
-0.08878162097196435,0.6114805380434367,-0.4186604869087129,-0.0393262700666882,0.21497421065915423,-0.10873298725836755,0.1770826072065579,0.0072808154139834555,0.05468019532393875,-0.5752351693511037,0.22834002104121084,-0.048227964071767104,-0.2070166285033369,-0.07890970752095806,0.08293984001988951,-0.06447067222407359,-0.04916169189506575,0.08543483267545696,0.02187398548067372,-0.013076446830505375,-0.12765350754607885,0.055297682454425345,-0.09224798509565392,0.009351890177638347,-0.01639011825607342,0.002006124622189238,0.236435681991744,-0.0015825386037013462,-0.07651462805936086,0.14600188778102396,0.10249233318067644,0.05872670466214188,0.04859542736075818,-0.03828882602647372,-0.07342730504579487,0.05315467218564867,-0.03777279092948418,-0.09240155006289538,-0.056248945214839884,0.09680073933699618,0.13724775507701795,-0.1243805024854554,0.17377562331277005,0.07498490659347581,0.03516282896096423,0.16567008115469328,-0.15137383389942596,0.5477571544357532,-0.007711157034333198,0.15091243607340457,0.06581529056895341,-0.03876341284882932,0.3780138925821288,-0.33098404372601337,-0.06059138563373067,0.39409289404763914,-0.016846773304747504,-0.004192864722571619,0.046393385324254265,-0.011423538405060161,-0.006834669960164393,0.051868354253070036,-0.001573090583976518,-0.016036431570927056,0.022596346346191367,12
-1.1409596803404285,-0.17975765447486186,-0.5919037072339691,0.27985281714420973,-0.0021389452894275524,0.05322936820456501,-0.13571689760231148,-0.01937334235132725,-0.22374720240065626,-0.021861899442846854,-0.03007824563015129,-0.05384159748701579,0.11872663942965535,-0.02568769814551564,0.03907470630921564,-0.052367447684362606,-0.16734745347249716,-0.07660517290521446,0.08325049005140751,-0.059751152850794506,-0.06971572921291513,-0.06927158778586967,0.11459854474802099,-0.013646094742703565,-0.12937144458376282,0.09628328986815728,-0.20240382462032463,0.09719556868386443,0.35452230869317464,0.40628143685904394,0.10861895016522524,-0.056538050763481555,0.24251715114480238,-0.5693763985366312,-0.21025227984734848,0.058066771172629296,0.2806305595099894,0.162635540797324,-0.18798950482336735,-0.09680113314876983,-0.05706838759210699,-0.07493599706860758,0.03066793668310011,0.03464875472460713,0.1849149617860131,-0.0649543971279863,0.010726325669512603,-0.043717982312766836,-0.0012539828574802722,0.013191661561613239,-0.021563097399363466,-0.01374888845639201,0.009018269235353616,0.03391707328802486,0.040424118097685126,0.08328480960362006,0.058210496689852356,-0.005977579827368599,0.016954067469290235,0.06144222634536367,-0.025177081751699172,-0.009968016149128683,-0.013248740583757844,-0.01818759130556749,0.03611893129847007,18
-0.6367782365554706,-0.6773912273849044,-0.7683141914229319,0.21204358810877277,0.3454673765055218,-0.03458148860364506,0.2507838306436501,-0.09075734765899644,0.19708261630352675,0.10164003040253217,0.1796200521720297,-0.38124126165530686,0.0908071989796104,-0.1094975969700305,-0.3474913311260317,0.6650117108772842,0.09711206740243315,0.209619511458764,0.0732121787048249,-0.037224889132139734,-0.01708497995081594,0.11836002479064288,-0.05805036442200867,0.002414490954547233,0.02128427961551173,0.046425595254707915,0.043780930488482354,-0.011563176870192019,-0.016756015728324334,-0.032285170170523514,-0.09382177470563158,-0.08291718551502188,-0.02698678434662571,-0.003109543700876048,0.00290973506680751,-0.019650101754647986,0.028401497573316354,0.08779621955951675,0.011804083211564382,0.0568904700492228,0.03134329359971353,-0.009381735929058176,0.05758190057388313,-0.018303018264950566,0.05546247693319429,-0.010926592117716828,0.029569644022594006,-0.05363382289091178,0.0467299816968778,-0.00601012609770526,-0.028212062538192712,-0.06742498740686494,0.02737449494047267,-0.017176274231026564,-0.06416506364794018,-0.01129221670479296,-0.05161413898814557,0.0005524469075651568,0.005924911342362721,-0.0038980600433736953,-0.00783387875824533,-0.012889133881979226,0.04289710606441199,0.036444845774900536,0.00709510233008017,11
