goals,xg,crosses,boxtouches,passes,progpasses,takeons,progruns,tackles,interceptions,clearances,blocks,aerials,fouls,fouled,nsxg,results,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0.1169230769230769,0.2384615384615384,-0.0215384615384615,-0.0715384615384615,-0.5007692307692307,-0.336923076923077,0.0684615384615384,0.3069230769230769,-0.6115384615384616,-0.4284615384615385,0.5161538461538462,-0.1384615384615384,-0.083076923076923,-0.1261538461538461,0.0861538461538461,-0.1192307692307692,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.42,-0.4407692307692308,0.0184615384615384,-0.4246153846153845,-0.4953846153846153,-0.2392307692307692,0.0676923076923077,0.0446153846153846,-0.4907692307692307,-0.3692307692307692,0.7653846153846153,-0.0276923076923077,-0.2084615384615384,-0.0969230769230769,-0.11,-0.2415384615384615,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1930769230769229,0.0876923076923077,-0.18,0.0453846153846154,-0.4923076923076922,-0.3253846153846154,0.3330769230769232,0.0484615384615385,-0.2799999999999999,-0.3453846153846154,0.0823076923076922,-0.1523076923076923,0.1684615384615384,0.1107692307692307,0.2446153846153846,-0.0569230769230768,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.044615385,-0.088461538,-0.243846154,-0.145384615,-0.483076923,-0.3,-0.387692308,-0.223846154,-0.335384615,-0.536923077,-0.061538462,0.146153846,-0.216923077,-0.346153846,-0.499230769,-0.237692308,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2476923076923077,-0.0692307692307692,-0.0223076923076923,0.0176923076923076,-0.4746153846153846,-0.3692307692307692,-0.12,-0.4776923076923076,-0.5907692307692307,-0.6492307692307692,0.0315384615384616,-0.2076923076923077,-0.2484615384615384,0.0976923076923078,-0.0769230769230769,-0.113076923076923,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2553846153846154,-0.2523076923076923,-0.1038461538461538,0.1600000000000001,-0.4684615384615385,-0.2307692307692308,-0.4430769230769231,-0.4846153846153846,-0.5315384615384615,-0.5430769230769232,0.4138461538461539,-0.1215384615384615,0.8776923076923075,0.4184615384615384,-0.2407692307692308,-0.1223076923076922,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0661538461538461,0.2999999999999999,0.1476923076923077,0.2446153846153846,-0.4538461538461539,0.0038461538461538,0.0292307692307692,-0.2138461538461538,-0.6346153846153846,-0.443076923076923,0.3953846153846153,-0.2746153846153846,0.2353846153846153,0.0138461538461538,-0.2261538461538461,0.1276923076923077,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.563076923,0.288461538,0.093846154,0.223846154,-0.443846154,-0.369230769,-0.342307692,-0.298461538,-0.030769231,-0.316153846,-0.322307692,-0.274615385,0.026923077,-0.260769231,-0.017692308,0.113846154,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1592307692307692,-0.0676923076923076,-0.1776923076923077,-0.23,-0.4392307692307692,-0.3715384615384615,0.2946153846153846,0.1792307692307692,-0.49,-0.5138461538461538,0.1538461538461538,-0.3584615384615385,-0.0784615384615384,0.2515384615384616,0.5069230769230768,-0.2761538461538461,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.39,-0.2023076923076923,0.2753846153846154,0.0976923076923076,-0.4284615384615385,-0.4476923076923076,-0.1669230769230769,-0.4953846153846155,-0.1630769230769231,-0.3746153846153847,0.0346153846153846,-0.2815384615384615,0.2,-0.1992307692307692,0.0061538461538461,-0.0123076923076922,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5723076923076923,0.0061538461538461,-0.0376923076923076,0.0761538461538462,-0.4169230769230769,-0.1538461538461538,-0.1707692307692307,-0.1915384615384615,-0.4661538461538462,-0.1076923076923076,0.3446153846153847,-0.0723076923076923,0.683076923076923,0.3653846153846153,-0.1384615384615384,-0.0176923076923076,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2353846153846154,-0.3161538461538462,-0.0753846153846154,-0.2892307692307692,-0.4123076923076922,-0.1853846153846153,0.1023076923076923,-0.0615384615384615,-0.4430769230769231,-0.1876923076923077,0.1292307692307693,-0.2846153846153846,0.3384615384615385,0.0853846153846154,-0.5153846153846154,-0.266923076923077,23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.063076923076923,-0.0638461538461538,-0.2476923076923077,-0.2515384615384616,-0.3946153846153847,-0.1807692307692307,0.0476923076923076,0.3853846153846154,-0.2438461538461538,-0.1830769230769231,-0.0961538461538461,0.2746153846153846,-0.2946153846153846,-0.0453846153846153,0.1199999999999999,-0.2538461538461538,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.028461538,0.177692308,0.112307692,-0.393076923,-0.097692308,-0.080769231,-0.013076923,-0.400769231,-0.382307692,-0.133846154,-0.206923077,-0.214615385,0.412307692,0.133076923,-0.035384615,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0853846153846153,-0.0415384615384615,0.2923076923076922,0.3246153846153846,-0.3923076923076923,-0.333076923076923,-0.2946153846153846,-0.3069230769230769,-0.1884615384615384,-0.2515384615384615,0.1069230769230769,-0.4399999999999999,0.3607692307692307,0.1261538461538461,0.31,0.2623076923076923,23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0853846153846153,-0.213076923076923,-0.38,-0.0169230769230769,-0.3892307692307692,-0.3676923076923076,-0.1192307692307692,-0.1592307692307692,-0.0569230769230769,-0.2784615384615385,0.0630769230769231,0.2438461538461538,0.0715384615384615,-0.0769230769230769,0.0615384615384615,-0.3015384615384615,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3038461538461541,-0.0376923076923077,0.0399999999999999,-0.09,-0.3853846153846154,-0.2246153846153846,-0.3215384615384615,-0.1961538461538461,-0.2369230769230769,-0.3446153846153846,-0.1499999999999999,-0.266923076923077,-0.1323076923076923,-0.1023076923076923,-0.3715384615384615,-0.1192307692307692,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3869230769230771,0.2084615384615385,-0.1384615384615384,-0.0792307692307692,-0.3838461538461538,-0.3938461538461538,-0.0815384615384615,-0.2999999999999999,-0.376153846153846,-0.2761538461538462,0.1707692307692307,-0.2692307692307692,0.1023076923076923,0.0238461538461538,-0.1453846153846154,-0.2784615384615385,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.1938461538461538,-0.2907692307692307,-0.0753846153846153,-0.3723076923076923,-0.38,-0.2115384615384615,-0.3399999999999999,-0.6369230769230769,-0.6115384615384615,-0.5884615384615384,0.3423076923076922,-0.0992307692307692,0.2661538461538461,-0.3599999999999999,-0.2092307692307692,-0.31,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.053076923076923,-0.1923076923076922,-0.1369230769230769,0.0653846153846153,-0.3746153846153846,-0.2638461538461539,-0.0099999999999999,-0.393076923076923,-0.3946153846153846,-0.3146153846153846,-0.1999999999999999,-0.1361538461538461,0.3269230769230768,-0.0461538461538461,-0.4130769230769232,-0.0192307692307692,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
